osmid,osm_type,name,transport_mode,lat,lon,operator,network,ref,public_transport,railway,highway,amenity,tram,bus,route,source
3095381656,node,Urb. Altos del Real,bus,35.2731195,-2.9493136,,,,stop_position,,,,,yes,,
3095385995,node,,bus,35.2699137,-2.9510764,,,,stop_position,,,,,yes,,
3095457391,node,General Astilleros - Instituto R. V. E.,bus,35.2771701,-2.9383255,,,,stop_position,,,,,yes,,
3095560016,node,General Astilleros - C. Gamez Moron,bus,35.275426,-2.9374071,,,,stop_position,,,,,yes,,
3095571510,node,General Astilleros - Hípica,bus,35.2740301,-2.9367511,,,,stop_position,,,,,yes,,
3095579520,node,Avda. de Europa - Hípica,bus,35.2742646,-2.936497,,,,stop_position,,,,,yes,,
3095645529,node,Avda. de Europa - C. Gamez Moron,bus,35.2752743,-2.9370305,,,,stop_position,,,,,yes,,
3095709125,node,Gral. Marina 1,bus,35.2926467,-2.9412518,,,,stop_position,,,,,yes,,
3095713134,node,Gral. Marina - COMGE,bus,35.2929097,-2.9435008,,,,stop_position,,,,,yes,,
3095744685,node,C. P. Eduardo Morillas,bus,35.2869337,-2.9524406,,,,stop_position,,,,,yes,,
3095753551,node,Hospital Comarcal,bus,35.2862669,-2.9494893,,,,stop_position,,,,,yes,,
3095753599,node,Res. Estudiantes - Estadio AC,bus,35.2860269,-2.948443,,,,stop_position,,,,,yes,,
3095766396,node,Estadio Álvarez Claro,bus,35.2842668,-2.9487758,,,,stop_position,,,,,yes,,
3095776369,node,Base Militar Alfonso XIII,bus,35.2850771,-2.9525133,,,,stop_position,,,,,yes,,
3095781275,node,Alfonso XIII - B° García Valiño,bus,35.2830223,-2.9518122,,,,stop_position,,,,,yes,,
3095782039,node,Alfonso XIII - B° García Valiño,bus,35.2829087,-2.9517054,,,,stop_position,,,,,yes,,
3095872965,node,,bus,35.2818071,-2.9499512,,,,stop_position,,,,,yes,,
3095874879,node,Alfonso XIII - Mercado Mayoristas,bus,35.2815221,-2.9486915,,,,stop_position,,,,,yes,,
3095992571,node,C/ Aragón con C/ Jiménez Iglesias,bus,35.2771256,-2.9421353,,,,stop_position,,,,,yes,,
3096011795,node,C/ Luis de Ostáriz,bus,35.277642,-2.9423449,,,,stop_position,,,,,yes,,
3096033165,node,Cuartel de Ingenieros,bus,35.2803393,-2.9437469,,,,stop_position,,,,,yes,,
3096040403,node,C/ Gaspar Arenas,bus,35.2816246,-2.9448162,,,,stop_position,,,,,yes,,
3096046868,node,,bus,35.2817797,-2.9498313,,,,stop_position,,,,,yes,,
3096400415,node,Alfonso XIII,bus,35.2867051,-2.9535801,,,,stop_position,,,,,yes,,
3096402785,node,C. P. Anselmo Pardo,bus,35.2848313,-2.9526398,,,,stop_position,,,,,yes,,
3096407646,node,Hospital Comarcal,bus,35.2860509,-2.9485642,,,,stop_position,,,,,yes,,
3096411490,node,C. P. Eduardo Morillas,bus,35.2869584,-2.9525501,,,,stop_position,,,,,yes,,
3096411491,node,Inst. Enrique Nieto,bus,35.2865515,-2.950763,,,,stop_position,,,,,yes,,
3096411747,node,C. de Salud Alfonso XIII,bus,35.2882051,-2.9543768,,,,stop_position,,,,,yes,,
3096411772,node,Universidad,bus,35.2898425,-2.9533728,,,,stop_position,,,,,yes,,
3096773318,node,C/ Padre Lerchundi - Cementerio,bus,35.2986501,-2.9410658,,,1,stop_position,,,,,yes,,
3096773424,node,C/ Padre Lerchundi - Cementerio,bus,35.2988065,-2.9409686,,,2,stop_position,,,,,yes,,
3098647288,node,Gare Routière de Nador محطة حافلة الناظور,bus,35.1748093,-2.9201347,,,,stop_position,,bus_stop,,,yes,,
3098647292,node,Nador الناظور,taxi,35.1753339,-2.9205242,,,,,,,taxi,,,,
3098759895,node,Beni Nsar Port,bus,35.2651731,-2.9331484,,,L20,platform,,bus_stop,,,yes,,
3098760418,node,Beni Ensar Port,taxi,35.264626,-2.9342211,,,,,,,taxi,,,,
3101890500,node,,bus,35.0995208,-2.2829007,,,,stop_position,,bus_stop,,,yes,,
3101899286,node,,bus,35.0973423,-2.2779584,,,,stop_position,,bus_stop,,,yes,,
3101899306,node,,bus,35.0993622,-2.2830084,,,,stop_position,,bus_stop,,,yes,,
3101899312,node,,bus,35.0975168,-2.2779294,,,,stop_position,,bus_stop,,,yes,,
3103272616,node,Zoudj Bghal,train,34.7872793,-1.8038619,,,,station,station,,,,,,
3103372333,node,,taxi,34.8461944,-1.7389299,,,,,,,taxi,,,,
3104119901,node,Oujda وجدة,train,34.6799989,-1.9244592,,,,station,station,,,,,,
3105216162,node,Souani,unknown,34.9207413,-1.9399816,,,,stop_position,stop,,,,,,
3105289089,node,Nedroma,train,35.0258605,-1.8254475,,,,stop_position,station,,,,,,
3105327894,node,Vers Ghazaouet,bus,35.0432482,-1.8867088,,,,stop_position,,bus_stop,,,yes,,
3105351550,node,Ghazaouet,train,35.1012417,-1.8603654,الشركة الوطنية للنقل بالسكك الحديدية,,,station,station,,,,,,
3107158164,node,Naima النعيمة,train,34.601185,-2.2188401,,,,stop_position,station,,,,,,
3107794427,node,,bus,34.7120548,-1.8875137,,,,stop_position,,bus_stop,,,yes,,
3109095124,node,Place de la Gare,bus,34.6813067,-1.9228302,,,,stop_position,,bus_stop,,,yes,,
3117169195,node,El Fouchal,train,33.8142415,-1.9945133,,,,stop_position,halt,,,,,,
3120980461,node,Tendrara تندرارة,bus,33.0497627,-2.002611,,,,stop_position,,,bus_station,,yes,,
3124638515,node,Station Taxi,taxi,33.8910087,-5.5741453,,,,,,,taxi,,,,
3126222156,node,,taxi,33.8910711,-5.5737859,,,,,,,taxi,,,,
3127139113,node,,taxi,34.4721837,-1.7659264,,,,,,,taxi,,,,
3127666016,node,,taxi,33.6908855,-5.3742051,,,,,,,taxi,,,,
3129934318,node,15 Pharmacie Al Oum,bus,35.1537909,-2.9874337,Vectalia Bus Nador,Vectalia Bus Nador,,platform,,bus_stop,,,yes,,
3130241568,node,Station Ziz,bus,35.1317542,-2.9223676,Vectalia,Vectalia Bus Nador,,platform,,bus_stop,,,yes,,
3131067987,node,,bus,34.6174908,-3.4126778,,,,stop_position,,bus_stop,,,yes,,
3135286015,node,Station Grand Taxi Ouislane,taxi,33.8975529,-5.5400119,,,,,,,taxi,,,,
3135887116,node,Gare routière de Targuist,bus,34.9355259,-4.3147935,,,,stop_position,,bus_stop,,,yes,,
3140744037,node,,train,34.3519044,-3.0425806,,,,station,station,,,,,,
3150442158,node,Ecole Al Irfan,bus,33.9246501,-6.9080962,,,,platform,,bus_stop,,,yes,,
3150442159,node,Annakhil,bus,33.9538409,-6.8648031,,,,platform,,bus_stop,,,yes,,
3150442160,node,Annakhil,bus,33.9601037,-6.8740244,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442161,node,Aswak Essalam,bus,33.9487291,-6.8697816,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442162,node,Atlas,bus,33.9965465,-6.8470794,Alsa Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442163,node,Rond point zagoura,bus,33.9294343,-6.8911826,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442164,node,Bab El Had,bus,34.0229869,-6.8412568,,,,platform,,bus_stop,,,yes,,
3150442165,node,Bank Al Maghreb,bus,33.9605728,-6.8730173,,,,platform,,bus_stop,,,yes,,
3150442167,node,Douar Bab Saad,bus,33.8910199,-6.9212347,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442168,node,Douar Oqba,bus,33.8817197,-6.9217242,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442169,node,Douar Rbiaa,bus,33.8866698,-6.9218364,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442170,node,Firdaous,bus,33.9270349,-6.8967624,ALSA,ALSA,,platform,,bus_stop,,,yes,,
3150442171,node,Gare Rabat Ville,bus,34.0149252,-6.8386874,,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442172,node,Guich Oudaya,bus,33.9359717,-6.8841427,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442173,node,Hay Nehda,bus,33.9273766,-6.9060661,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442174,node,Hay Khazali,bus,33.9161153,-6.9119885,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442175,node,Hopital Militaire,bus,33.9661077,-6.8701009,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442176,node,Hopital des Spécialités,bus,33.9821876,-6.8563964,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442177,node,Ibn Khaldoun,bus,34.0109017,-6.8407885,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442178,node,Ibn Sina,bus,33.9886039,-6.8514092,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442179,node,Jamaat Mers El Khir,bus,33.8727159,-6.9194147,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442180,node,Jbel Tazekka,bus,33.9954524,-6.8502589,Alsa Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442181,node,Gp.Scol Moumen,bus,33.8666524,-6.9250771,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442182,node,Krouch,bus,33.9023298,-6.9210556,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442183,node,Mosquée Al Houda مسجد الهدى,bus,33.9086558,-6.9184682,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442184,node,H.Ouled Benaser,bus,33.9287485,-6.9023462,Alsa Citybus rst,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442186,node,Mosquée Redouane,bus,33.9195191,-6.9101343,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442187,node,Avenue du Caire,bus,33.9110351,-6.9159161,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442188,node,Parking Végétal,bus,33.9579289,-6.8698613,,,,platform,,bus_stop,,,yes,,
3150442189,node,Hôpital Fath El Kheir,bus,33.9065982,-6.9207022,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442191,node,Souk Sebt,bus,33.8649479,-6.9270855,,,,platform,,bus_stop,,,,,
3150442192,node,Mers el Kheir (Terminus),bus,33.8629214,-6.9334515,,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442193,node,,bus,33.8630356,-6.9293386,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442194,node,Rue de Rabat,bus,33.9135816,-6.9136289,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442195,node,Ofppt,bus,33.9229124,-6.9087626,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442196,node,Villas Hay Riad,bus,33.9514702,-6.8666526,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442198,node,Av.Abderrahim Bouab,bus,33.9600973,-6.8751236,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442199,node,Mosquée Lalla Sokaina,bus,33.9755731,-6.8627324,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150442200,node,Mat. Les Orangers,bus,34.0181112,-6.8393624,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3150812325,node,Mers el Kheir (Terminus),unknown,33.8628909,-6.9334515,ALSA Citybus RST,ALSA Citybus RST,,stop_position,,,,,,,
3153234864,node,Tanger Ville,unknown,35.7892276,-5.8034242,FRS,,,stop_position,,,ferry_terminal,,,,
3153945154,node,Oued Amlil,taxi,34.1914755,-4.2724773,,,,,,,taxi,,,,
3153948263,node,Oued Amlil,bus,34.1912997,-4.2729324,,,,stop_position,,bus_stop,,,yes,,
3154623889,node,Touabaa,train,34.0997428,-4.7063384,,,,station,station,,bus_station,,,,
3156353813,node,,train,33.1070928,-3.9367378,,,,stop_position,station,,,,,,
3162331143,node,Jaouharat Tit Mellil,bus,33.5479057,-7.4576483,,Casabus,5219;5234,platform,,bus_stop,,,yes,,
3170850778,node,Lycee Badr,bus,32.8714098,-6.8949696,ALSA,ALSA Khouribga,,platform,,bus_stop,,,yes,,
3214492738,node,,bus,34.965443,-2.0304651,,,,platform,,bus_stop,,,yes,,
3217569176,node,Unionbus,bus,32.643514,-5.9146387,,,,platform,,bus_stop,,,,,
3217962880,node,Zarhounia,taxi,33.9007937,-5.5794509,,,,,,,taxi,,,,
3239980486,node,,bus,34.6783922,-1.9116669,,,,platform,,bus_stop,,,,,
3241848585,node,,bus,34.7008544,-1.9192865,Equinox Transport,Mobilys Oujda,,platform,,bus_stop,,,yes,,
3246263959,node,,bus,34.6573668,-1.9390789,,,,platform,,bus_stop,,,,,
3250227063,node,,bus,34.715016,-1.8846664,,,,platform,,bus_stop,,,,,
3251492467,node,Béni Ounif,train,32.0507964,-1.2472191,الشركة الوطنية للنقل بالسكك الحديدية,,,station,station,,,,,,
3260812335,node,,bus,34.6712774,-1.9058004,,,,platform,,bus_stop,,,,,
3265023909,node,,bus,34.8890344,-1.3363724,,,,platform,,bus_stop,,,yes,,
3265023910,node,,bus,34.8888375,-1.33654,,,,platform,,bus_stop,,,yes,,
3284828969,node,Café Kyoto,bus,33.5391892,-7.599752,,Casabus,420,platform,,bus_stop,,,yes,,
3284898224,node,Clinique CNSS Inara,bus,33.5405567,-7.5968109,,Casabus,489,platform,,bus_stop,,,yes,,
3330925471,node,Bouskoura,bus,33.435677,-7.6412266,Alsa Al Baida,Casabus,4244,platform,,bus_stop,,,yes,,
3383986768,node,,taxi,33.8904034,-5.5778999,,,,,,,taxi,,,,
3383987728,node,,taxi,33.8826705,-5.569863,,,,,,,taxi,,,,
3385810129,node,,taxi,33.8862763,-5.5693278,,,,,,,taxi,,,,
3391055547,node,Station de Taxi (vers Aïn Kihal),taxi,35.290441,-1.1439443,,,,,,,taxi,,,,
3415672289,node,Ghazaouet,train,35.0960503,-1.8609048,الشركة الوطنية للنقل بالسكك الحديدية,,,station,station,,,,,,
3424903239,node,Espace Sportif Yasmina,bus,33.5390661,-7.5776037,,Casabus,5166,platform,,bus_stop,,,yes,,
3484336100,node,Abdellah Ben Cherif,tram,33.5658832,-7.6602935,RATP Dev,Casa Tramway,43,stop_position,tram_stop,,,yes,,,
3484336101,node,Abdellah Ben Cherif,tram,33.565862,-7.6603124,RATP Dev,Casa Tramway,43,stop_position,tram_stop,,,yes,,,
3484336121,node,Anfa Clubs,tram,33.5612793,-7.6530017,RATP Dev,Casa Tramway,40,stop_position,tram_stop,,,yes,,,
3484336128,node,Place Financière,tram,33.5623151,-7.6609173,RATP Dev,Casa Tramway,42,stop_position,tram_stop,,,yes,,,
3484336159,node,Anfa Park,tram,33.5597662,-7.6574725,RATP Dev,Casa Tramway,41,stop_position,tram_stop,,,yes,,,
3484336164,node,Anfa Park,tram,33.5597251,-7.6575044,RATP Dev,Casa Tramway,41,stop_position,tram_stop,,,yes,,,
3484336168,node,Anfa Clubs,tram,33.5612782,-7.6529722,RATP Dev,Casa Tramway,40,stop_position,tram_stop,,,yes,,,
3484336170,node,Place Financière,tram,33.5623005,-7.6608736,RATP Dev,Casa Tramway,42,stop_position,tram_stop,,,yes,,,
3519820897,node,Résidence El Hadika,bus,33.6031941,-7.5294032,Alsa Al Baida,Casabus,,platform,,bus_stop,,,yes,,
3523721030,node,,train,32.4694049,-7.9119,,,,,station,,,,,,
3523721044,node,نزالة العظم,train,32.0948939,-7.9542608,المكتب الوطني للسكك الحديدية,,,station,station,,,,,,
3525295871,node,Hay Raja,bus,33.5762073,-7.5493217,,Casabus,556;557,platform,,bus_stop,,,yes,,
3528650437,node,Groupe 3 Hay Moulay Rachid,bus,33.5650954,-7.5426524,M'dina Bus,Casabus,518;57,platform,,bus_stop,,,yes,,
3552376725,node,Derb Milan,bus,33.5707233,-7.5809792,,Casabus,2163,platform,,bus_stop,,,yes,,
3586353518,node,,taxi,34.0225569,-6.8313526,,,,,,,taxi,,,,
3586376540,node,,taxi,34.0016744,-6.8550134,,,,,,,taxi,,,,
3586376541,node,Gare d'Agdal محطة اكدال,bus,34.0013682,-6.8550267,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3586376542,node,Gare d'Agdal محطة اكدال,bus,34.0014315,-6.8552412,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3586378582,node,Avenue de Bin El Ouidane,bus,34.0076949,-6.8518059,Alsa-City Bus,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3586378583,node,Avenue de Bin El Ouidane,bus,34.0078757,-6.8518597,Alsa-City Bus,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3586387006,node,Choukmane,bus,34.0088447,-6.8527809,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3586496249,node,Gare de Salé-Tabriquet محطة سلا تابريكت,bus,34.0519211,-6.8044077,,,,platform,,bus_stop,,,yes,,
3586496250,node,Cimetière Sidi Bel Abbas,bus,34.0353908,-6.8132437,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3586496251,node,Hay Rahma حي الرحمة,bus,34.0578583,-6.7978164,,,,platform,,bus_stop,,,,,
3586496252,node,Gare de Salé-Tabriquet محطة سلا تابريكت,bus,34.0518514,-6.8043087,,,,platform,,bus_stop,,,yes,,
3586496253,node,Hay Rahma حي الرحمة,bus,34.0567719,-6.7960569,,,,platform,,bus_stop,,,yes,,
3586510199,node,Dar El Hamra دار الحمراء,bus,34.0591109,-6.7855395,,,,platform,,bus_stop,,,yes,,
3586510200,node,Frougui 2,bus,34.0575898,-6.7885704,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3586516918,node,Super Hay Rahma سوق ممتاز حي الرحمة,bus,34.0609935,-6.78285,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3586516919,node,,taxi,34.0618673,-6.7820513,,,,,,,taxi,,,,
3586521111,node,M.Jeunesse Sale,bus,34.0704302,-6.7746042,,,,platform,,bus_stop,,,yes,,
3586521112,node,Jnan 2,bus,34.0673087,-6.7782612,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3586618969,node,Sidi Abdellah,bus,34.0778754,-6.7676225,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3593108778,node,Abou Marouane Essaadi أبو مروان السعدي,bus,33.9937399,-6.8547363,,,,platform,,bus_stop,,,yes,,
3593108779,node,Abou Marouane Essaadi أبو مروان السعدي,bus,33.9937711,-6.8554257,,,,platform,,bus_stop,,,yes,,
3593340052,node,Rue Dayet Aoua,bus,34.0044568,-6.8520272,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3623191482,node,,bus,34.6801902,-1.9066364,,,,platform,,bus_stop,,,,,
3623193716,node,,bus,34.6801772,-1.906855,,,,platform,,bus_stop,,,,,
3623200691,node,,bus,34.6793203,-1.9014593,,,,platform,,bus_stop,,,,,
3633370302,node,Avenue d'Angleterre,unknown,35.7812822,-5.8167954,,,,stop_position,,,,,,,
3633393372,node,Sidi Bouabid,unknown,35.7835594,-5.8143694,,,,stop_position,,,,,,,
3638866996,node,Port,unknown,35.7865133,-5.8082922,,,,stop_position,,,,,,,
3649796814,node,Collège Mohamed V,unknown,35.7823342,-5.8155258,,,,stop_position,,,,,,,
3654616702,node,Douar Krouta,bus,33.4353851,-7.6643112,Alsa Al Baida,Casabus,4172;4180,platform,,bus_stop,,,yes,,
3656277846,node,Place Medina,bus,35.7754207,-5.8106265,,ALSA TANGER,,platform,,bus_stop,,,yes,,
3667375004,node,,taxi,34.839705,-1.7793512,,,,,,,taxi,,,,
3674168625,node,Hay Karima حي كريمة,bus,34.0549507,-6.7936006,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3674168626,node,Hay Karima حي كريمة,bus,34.0548162,-6.7934696,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3674171945,node,Ministère de l'Energie et des Mines وزارة الطاقة والمعادن,bus,33.9946043,-6.8581844,,,,platform,,bus_stop,,,yes,,
3677875835,node,,taxi,33.8971886,-5.5319239,,,,,,,taxi,,,,
3685438103,node,Mosquée Iran,bus,33.8984114,-5.5360782,CityBus Transport Groupe,City Bus Meknès,,platform,,bus_stop,,,yes,,
3687261015,node,LI13 Station Somepi,bus,35.7268144,-5.7477296,,ALSA TANGER,,platform,,bus_stop,,,yes,,
3696236724,node,Jour Et Nuit,bus,34.0223507,-6.8309891,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3696236925,node,Abdelmoumen,bus,34.0242172,-6.8274185,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3696238694,node,Cimetière Sidi Bel Abbas,bus,34.0356044,-6.8147636,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3696241011,node,Tiliouine تيليوين,bus,34.0348795,-6.8068089,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3696242866,node,Jnan 2,bus,34.0671191,-6.7789836,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3696242867,node,Super Hay Rahma سوق ممتاز حي الرحمة,bus,34.0618642,-6.7827046,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
3704534516,node,,bus,32.2595175,-4.505963,,,,platform,,bus_stop,,,,,
3715436035,node,Résidences Alassil,bus,33.5930932,-7.5617293,,Casabus,6231;6226,platform,,bus_stop,,,yes,,
3736703871,node,,taxi,33.8969789,-5.5741017,,,,,,,taxi,,,,
3769564809,node,Ouad Dahab,bus,33.5410172,-7.5731713,,Casabus,5147,platform,,bus_stop,,,yes,,
3769570872,node,Mosquée Ain Choc,bus,33.5537127,-7.6000154,,Casabus,460;429,platform,,bus_stop,,,yes,,
3773518954,node,Taxis,taxi,35.1662123,-5.2666641,,,,,,,taxi,,,,
3784849374,node,station de petit taxi château,taxi,34.0475278,-6.7844233,,,,,,,taxi,,,,
3788923876,node,Taxis,taxi,35.1688406,-5.2610267,,,,,,,taxi,,,,
3808771018,node,"Grands taxis Akchour, Oued Laou, Dar Akouba سيارات الأجرة الكبرى أقشور، وادي لو، دار أكوبا",taxi,35.1675638,-5.2753723,,,,,,,taxi,,,,
3824142301,node,Benzú IV - Biliones,bus,35.9128815,-5.3804991,Aparcamientos Municipales y Gestión Vial de Ceuta S.A.,,,platform,,bus_stop,,,yes,,
3827124148,node,Café Latino,bus,33.5375007,-7.5859531,M'dina Bus,Casabus,452,platform,,bus_stop,,,yes,,
3827124150,node,RTM Âin Choc,bus,33.5390379,-7.5829258,M'dina Bus,Casabus,438,platform,,bus_stop,,,yes,,
3827124151,node,Café Achkid,bus,33.5407872,-7.5799161,,Casabus,439,platform,,bus_stop,,,yes,,
3827124153,node,Jamila,bus,33.5421261,-7.5797374,M'dina Bus,Casabus,5136,platform,,bus_stop,,,yes,,
3827124155,node,Café Souria,bus,33.5462618,-7.5640589,,Casabus,5142,platform,,bus_stop,,,yes,,
3827124156,node,Café Souria,bus,33.5463835,-7.5642339,,Casabus,5145,platform,,bus_stop,,,yes,,
3827125857,node,Stade Tissima,bus,33.5443591,-7.5621147,,Casabus,549,platform,,bus_stop,,,yes,,
3827125884,node,Lydec Dar Touzani,bus,33.5492729,-7.5872452,,Casabus,540,platform,,bus_stop,,,yes,,
3827125887,node,Cinéma Sahra,bus,33.5511143,-7.599214,M'dina Bus,Casabus,459;430,platform,,bus_stop,,,yes,,
3827125889,node,Marché Ain Choc,bus,33.5471336,-7.5972014,M'dina Bus,Casabus,432,platform,,bus_stop,,,yes,,
3827126009,node,Café 2000,bus,33.5415663,-7.5938757,,Casabus,434,platform,,bus_stop,,,yes,,
3827126010,node,Belrhazidecor,bus,33.5391219,-7.5928031,M'dina Bus,Casabus,454,platform,,bus_stop,,,yes,,
3827126012,node,Koréa Sebata,bus,33.5523798,-7.5696686,,Casabus,5149,platform,,bus_stop,,,yes,,
3827126014,node,4ème Arrondissement,bus,33.5567705,-7.5724309,,Casabus,569,platform,,bus_stop,,,yes,,
3827126018,node,Lycée Alidrissi,bus,33.5568004,-7.5850871,Alsa Al Baida,Casabus,5154,platform,,bus_stop,,,yes,,
3827126019,node,Carr. Benmsick,bus,33.5575449,-7.5792818,Alsa Al Baida,Casabus,5155,platform,,bus_stop,,,yes,,
3827126022,node,Zone Urbaine 16 Ben Msick,bus,33.5545144,-7.5874494,,Casabus,536,platform,,bus_stop,,,yes,,
3827126023,node,Lycée Ibn Hazem,bus,33.5632036,-7.5771758,Alsa Al Baida,Casabus,570,platform,,bus_stop,,,yes,,
