commune_norm;commune_x;taux_jeunesse;taux_vieillesse;INIV;nb_atm;IEDU;Indice_accessibilite_x;Indice_transport;indice_densite_routiere;Indice_POI;densite_norm;Indice_POI_norm;indice_densite_routiere_norm;indice_transport_norm_x;indice_transport_norm_y;commune_key;commune_y;latitude;longitude;densite
mtalssa;Mtalssa;27.9;14.9;0.6971;;0.5298;0.7;0.0;1.25;0.4;0.0292272519755408;0.7536764705882353;0.0765374331550802;0.3699866310160428;0.0805481283422459;mtalssa;mtalssa;34.869948;-3.4990466;16594.0
mtarnagha;Mtarnagha;25.0;21.3;0.8845;;0.5923;4.46;0.0;8.93;0.0;0.0071265773920216;0.0875668449197861;0.7710561497326203;0.3699866310160428;0.7433155080213903;mtarnagha;mtarnagha;33.8518896;-4.574957;4056.0
mtioua;M'tioua;28.1;12.0;0.6217;;0.4982;2.09;0.0;4.04;0.37;0.0181769146837812;0.7356283422459893;0.4398395721925133;0.3699866310160428;0.4298128342245989;m'tioua;m'tioua;35.1418341;-4.5728044;10325.0
myabdellah;My Abdellah;31.6;8.3;0.9043;;0.6829;12.1;18.75;12.25;1.73;0.1828655433596621;0.9044117647058824;0.8435828877005348;0.9769385026737968;0.9197860962566844;my abdellah;my abdellah;33.2413076;-8.4988997;103755.0
mydrissaghbal;My Driss Aghbal;25.4;18.8;0.5557;;0.4592;2.2;0.0;4.39;0.04;0.00805551785346;0.25;0.4839572192513369;0.3699866310160428;0.4582219251336898;my driss aghbal;my driss aghbal;33.6855147;-6.4974322;4583.0
myidrisszerhoun;My Idriss Zerhoun;22.9;19.6;0.9532;2.0;0.7578;14.67;0.96;28.11;1.62;0.0176622076349387;0.8993983957219251;0.947192513368984;0.8582887700534759;0.9331550802139036;my idriss zerhoun;my idriss zerhoun;34.17303;-5.35433;10033.0
mzamzajanoubia;Mzamza Janoubia;29.8;13.3;0.6921;;0.4659;4.28;0.48;8.23;0.11;0.0354425158598516;0.4699197860962567;0.7513368983957219;0.8235294117647058;0.7309491978609626;mzamza janoubia;mzamza janoubia;32.996679;-7.5230922;20120.0
mzefroune;Mzefroune;23.9;19.3;0.6061;;0.5015;2.38;0.0;4.75;0.0;0.0109516263508856;0.0875668449197861;0.5267379679144385;0.3699866310160428;0.499331550802139;mzefroune;mzefroune;34.8533123;-5.7245611;6226.0
mzemsanhaja;M'zem Sanhaja;33.2;11.9;0.771;;0.5485;0.76;0.0;1.5;0.04;0.0192697858148852;0.25;0.1049465240641711;0.3699866310160428;0.0932486631016042;m'zem sanhaja;m'zem sanhaja;31.991878;-7.1289695;10945.0
mzilate;Mzilate;30.1;17.1;0.4655;;0.4166;1.84;0.0;3.67;0.0;0.0062751955269842;0.0875668449197861;0.3960561497326203;0.3699866310160428;0.373663101604278;mzilate;mzilate;31.7178378;-9.1370954;3573.0
mzizel;M'zizel;30.9;13.6;0.7836;;0.644;0.64;0.0;1.28;0.0;0.0132008256465125;0.0875668449197861;0.0802139037433155;0.3699866310160428;0.0685160427807486;m'zizel;m'zizel;32.1706779;-4.7027795;7502.0
mzouda;M'zouda;31.2;13.8;0.6019;;0.4431;0.77;0.0;1.42;0.29;0.0446014810166521;0.6895053475935828;0.0975935828877005;0.3699866310160428;0.0962566844919786;m'zouda;m'zouda;31.2301688;-8.5219539;25316.0
mzoura;Mzoura;26.3;17.6;0.7081;;0.3274;3.37;0.0;6.71;0.07;0.0148260307801865;0.3776737967914438;0.679144385026738;0.3699866310160428;0.6473930481283422;mzoura;mzoura;32.8327674;-7.8687642;8424.0
nador;Nador;23.9;15.6;0.9323;1.0;0.7349;31.18;40.38;34.51;9.03;0.2742718746089019;0.9779411764705882;0.9659090909090908;0.9923128342245988;0.9759358288770054;nador;nador;35.1739922;-2.9281198;155611.0
nagga;Nagga;30.3;14.3;0.5972;;0.481;3.54;0.0;7.08;0.0;0.0387440442930093;0.0875668449197861;0.6975267379679144;0.3699866310160428;0.6684491978609626;nagga;nagga;32.0500511;-9.0563308;21993.0
naima;Naima;22.5;18.3;0.9125;;0.7899;6.38;0.24;12.54;0.18;0.0017715088496121;0.5925802139037433;0.8462566844919787;0.7737299465240641;0.8295454545454546;naima;naima;34.6051162;-2.2179267;1018.0
naour;Naour;27.1;14.4;0.1664;;0.4391;1.51;0.0;3.0;0.07;0.0093246585218389;0.3776737967914438;0.303475935828877;0.3699866310160428;0.2860962566844919;naour;naour;32.4836284;-5.9131229;5303.0
nekkour;Nekkour;25.9;15.5;0.7897;;0.4649;3.27;0.0;6.47;0.18;0.0135850932377717;0.5925802139037433;0.6634358288770054;0.3699866310160428;0.6360294117647058;nekkour;nekkour;35.0152979;-3.8491728;7720.0
nfifa;Nfifa;28.8;15.6;0.8402;;0.6056;6.26;0.0;12.49;0.07;0.0110485745963868;0.3776737967914438;0.8455882352941176;0.3699866310160428;0.8265374331550802;nfifa;nfifa;31.2396507;-8.8589516;6281.0
nihit;Nihit;21.4;28.2;0.663;;0.39;1.66;0.0;3.25;0.15;0.0025188916876574;0.5387700534759359;0.3365641711229946;0.3699866310160428;0.3245320855614973;nihit;nihit;30.3127531;-8.514602;1442.0
nkhila;N'khila;31.6;12.8;0.6007;;0.4053;5.34;0.0;10.66;0.07;0.022514907996115;0.3776737967914438;0.81951871657754;0.3699866310160428;0.7917780748663101;n'khila;n'khila;32.9170091;-7.0762448;12786.0
nkob;N'kob;33.0;13.2;0.7476;;0.4343;3.08;0.0;5.7;1.14;0.0136238725359722;0.8703208556149733;0.6099598930481284;0.3699866310160428;0.6096256684491979;n'kob;n'kob;30.9973542;-5.8122446;7742.0
nouaceur;Nouaceur;29.0;11.3;0.9735;1.0;0.8163;10.21;8.17;14.78;1.84;0.0603864180796138;0.910427807486631;0.8763368983957219;0.9425133689839572;0.9017379679144384;nouaceur;nouaceur;33.3678533;-7.5681451;34271.0
nouirate;Nouirate;30.8;12.0;0.7551;;0.5992;1.65;0.0;3.27;0.07;0.0472754898971114;0.3776737967914438;0.3399064171122994;0.3699866310160428;0.321524064171123;nouirate;nouirate;34.5676991;-5.8932866;26833.0
nzalatbniamar;N'zalat Bni Amar;27.5;16.7;0.8021;;0.5537;4.64;0.0;9.17;0.26;0.0134951957737615;0.660427807486631;0.7807486631016043;0.3699866310160428;0.7556818181818182;n'zalat bni amar;n'zalat bni amar;34.1238486;-5.4316033;7669.0
nzalatlaadam;Nzalat Laadam;34.1;8.4;0.8399;;0.6798;3.62;5.29;3.88;0.44;0.0267612411490658;0.767379679144385;0.4224598930481283;0.9177807486631016;0.6744652406417112;nzalat laadam;nzalat laadam;32.1004462;-7.9513138;15195.0
ouadamlil;Ouad Amlil;28.4;13.2;0.9268;;0.649;7.85;0.72;15.12;0.37;0.0191834137416205;0.7356283422459893;0.8823529411764706;0.8462566844919787;0.8643048128342246;ouad amlil;ouad amlil;34.2458952;-4.2811298;10896.0
ouadlbour;Ouad L'bour;28.0;22.7;0.6414;;0.3957;3.13;0.0;6.21;0.11;0.0086248684588578;0.4699197860962567;0.6470588235294118;0.3699866310160428;0.6169786096256684;ouad l'bour;ouad l'bour;31.2087284;-8.9082232;4906.0
ouahatsidibrahim;Ouahat Sidi Brahim;31.7;8.2;0.9731;;0.7755;9.31;5.77;14.9;0.66;0.0642238059060871;0.8171791443850267;0.8803475935828877;0.920120320855615;0.8880347593582888;ouahat sidi brahim;ouahat sidi brahim;31.726827;-7.9598644;36448.0
ouaklim;Ouaklim;35.7;10.4;0.7922;;0.5835;1.19;0.0;2.29;0.22;0.0212175642017722;0.63201871657754;0.2072192513368984;0.3699866310160428;0.1961898395721925;ouaklim;ouaklim;31.4486774;-5.6407375;12050.0
oualili;Oualili;26.1;17.2;0.635;;0.6638;3.77;0.0;7.34;0.51;0.0158554448778716;0.7881016042780749;0.7098930481283422;0.3699866310160428;0.6931818181818182;oualili;oualili;34.0399646;-5.5626871;9008.0
oualqadi;Oualqadi;17.2;31.1;0.7419;;0.4122;1.24;0.0;2.44;0.11;0.0025030274293026;0.4699197860962567;0.2245989304812834;0.3699866310160428;0.2088903743315508;oualqadi;oualqadi;30.2050459;-8.5018859;1433.0
ouannana;Ouannana;25.8;15.9;0.5609;;0.495;2.26;0.0;4.53;0.0;0.0213462409639828;0.0875668449197861;0.5006684491978609;0.3699866310160428;0.4695855614973262;ouannana;ouannana;32.0;-6.0;12123.0
ouaouizeght;Ouaouizeght;26.1;17.3;0.8337;;0.6943;2.5;0.24;4.69;0.4;0.0235901521734915;0.7536764705882353;0.5200534759358288;0.7737299465240641;0.5257352941176471;ouaouizeght;ouaouizeght;32.1430256;-6.173976;13396.0
ouaoula;Ouaoula;32.5;10.6;0.5129;;0.3656;1.27;0.0;2.52;0.04;0.0465122428007114;0.25;0.2416443850267379;0.3699866310160428;0.2215909090909091;ouaoula;ouaoula;31.8644;-6.756124;26400.0
ouaoumana;Ouaoumana;24.6;15.7;0.8071;;0.4716;0.75;0.0;1.42;0.22;0.0155769390089774;0.63201871657754;0.0975935828877005;0.3699866310160428;0.0919117647058823;ouaoumana;ouaoumana;32.711134;-5.806639;8850.0
ouaouzgane;Ouaouzgane;32.7;9.0;0.3619;;0.4394;1.75;0.0;3.48;0.04;0.02247965408866;0.25;0.3703208556149732;0.3699866310160428;0.3512700534759358;ouaouzgane;ouaouzgane;35.019484;-4.518036;12766.0
ouardana;Ouardana;25.6;17.2;0.8268;;0.5452;1.92;0.0;3.83;0.04;0.0123688334305753;0.25;0.4161096256684492;0.3699866310160428;0.3903743315508021;ouardana;ouardana;35.0663961;-3.42356;7030.0
ouargui;Ouargui;29.9;13.6;0.8454;;0.6495;2.25;0.0;4.48;0.04;0.0189895172506182;0.25;0.4939839572192513;0.3699866310160428;0.4669117647058823;ouargui;ouargui;31.8343177;-7.2016463;10786.0
ouarzazate;Ouarzazate;28.2;11.1;0.9977;;0.8578;7.74;2.64;9.79;10.28;0.1336722408970004;0.980614973262032;0.7981283422459893;0.8850267379679144;0.8622994652406417;ouarzazate;ouarzazate;30.920193;-6.910923;75847.0
ouazguita;Ouazguita;30.2;15.8;0.6318;;0.5056;1.82;0.0;3.48;0.4;0.0092647268791654;0.7536764705882353;0.3703208556149732;0.3699866310160428;0.3693181818181818;ouazguita;ouazguita;31.2600752;-8.08493;5269.0
oudka;Oudka;25.8;15.9;0.4584;;0.5442;2.32;0.0;4.63;0.04;0.0129840141156645;0.25;0.5113636363636364;0.3699866310160428;0.4839572192513369;oudka;oudka;34.6749447;-4.9066935;7379.0
ouedelmakhazine;Oued El Makhazine;28.1;17.2;0.3675;;0.385;0.9;0.0;1.74;0.15;0.0110186087750501;0.5387700534759359;0.1316844919786096;0.3699866310160428;0.1226604278074866;oued el makhazine;oued el makhazine;34.880914;-5.831723;6264.0
ouedessafa;Oued Essafa;30.1;8.7;0.9316;;0.6482;5.77;12.26;4.08;0.26;0.1468624903712765;0.660427807486631;0.4471925133689839;0.961229946524064;0.8081550802139037;oued essafa;oued essafa;32.0;-6.0;83330.0
ouedifrane;Oued Ifrane;24.8;16.3;0.4765;;0.3788;1.67;0.0;3.17;0.44;0.0180729156567891;0.767379679144385;0.3272058823529412;0.3699866310160428;0.3265374331550802;oued ifrane;oued ifrane;33.1242162;-5.2662042;10266.0
ouedjdida;Oued Jdida;29.0;13.4;0.8256;;0.69;2.32;0.72;4.11;0.22;0.0288482724703999;0.63201871657754;0.4498663101604278;0.8462566844919787;0.4839572192513369;oued jdida;oued jdida;33.924289;-5.3691;16379.0
ouedjemaa;Oued Jemaa;30.3;14.4;0.388;;0.345;1.47;0.0;2.81;0.33;0.0137331596490826;0.7162433155080213;0.2810828877005347;0.3699866310160428;0.2747326203208556;oued jemaa;oued jemaa;34.2364465;-4.7980812;7804.0
ouedlaou;Oued Laou;27.6;13.2;0.9019;;0.7351;5.86;5.05;8.3;0.95;0.0200506598650127;0.8539438502673797;0.7520053475935828;0.91677807486631;0.8131684491978609;oued laou;oued laou;35.450492;-5.093029;11388.0
ouedmalha;Oued Malha;30.6;9.5;0.6193;;0.4386;2.48;0.0;4.96;0.0;0.0212616315860909;0.0875668449197861;0.5524732620320856;0.3699866310160428;0.5197192513368984;oued malha;oued malha;34.923362;-5.044765;12075.0
ouednaam;Oued Naam;32.7;14.6;0.8407;;0.6084;0.36;0.0;0.61;0.29;0.0100367874524292;0.6895053475935828;0.0240641711229946;0.3699866310160428;0.025066844919786;oued naam;oued naam;31.8990448;-3.6123501;5707.0
ouednaanaa;Oued Naanaa;29.0;15.4;0.8024;;0.5971;4.53;0.0;9.06;0.0;0.012448154722349;0.0875668449197861;0.7767379679144385;0.3699866310160428;0.7479946524064172;oued naanaa;oued naanaa;33.021548;-7.332088;7075.0
ouedzem;Oued Zem;25.4;16.2;0.9348;;0.7478;7.15;0.48;13.28;1.84;0.1652280134599418;0.910427807486631;0.8602941176470589;0.8235294117647058;0.8502673796791443;oued zem;oued zem;32.862504;-6.571054;93749.0
ouezzane;Ouezzane;23.5;16.4;0.9555;;0.7617;5.91;0.0;10.44;3.45;0.1010782407595101;0.9455213903743316;0.8155080213903744;0.3699866310160428;0.8158422459893048;ouezzane;ouezzane;34.8071502;-5.5760934;57356.0
ouijjane;Ouijjane;19.4;26.8;0.8517;;0.4981;1.39;0.0;2.71;0.18;0.0071530178226129;0.5925802139037433;0.2667112299465241;0.3699866310160428;0.2553475935828877;ouijjane;ouijjane;29.648582;-9.536986;4071.0
ouirgane;Ouirgane;26.2;14.3;0.6712;;0.5813;1.08;0.0;1.77;0.99;0.013484619601525;0.8586229946524064;0.1373663101604278;0.3699866310160428;0.1681149732620321;ouirgane;ouirgane;31.175727;-8.0789;7663.0
ouislane;Ouislane;26.5;12.3;0.9689;;0.8168;22.66;8.17;38.56;4.63;0.1977162518750672;0.9598930481283422;0.9725935828877004;0.9425133689839572;0.963903743315508;ouislane;ouislane;33.9106742;-5.4865526;112180.0
ouisselsate;Ouisselsate;26.0;18.0;0.8139;;0.5138;1.66;0.0;3.21;0.26;0.0219596589536992;0.660427807486631;0.3308823529411764;0.3699866310160428;0.3245320855614973;ouisselsate;ouisselsate;30.5165819;-7.1943334;12471.0
ouizeght;Ouizeght;29.7;13.8;0.5604;;0.5017;1.13;0.0;2.23;0.07;0.0095485208341779;0.3776737967914438;0.2035427807486631;0.3699866310160428;0.1818181818181818;ouizeght;ouizeght;32.8441701;-4.0375829;5430.0
oujda;Oujda;22.1;18.5;0.9728;3.0;0.8391;32.54;4.33;46.41;40.18;0.8901505870656939;0.998663101604278;0.9786096256684492;0.9070855614973262;0.9779411764705882;oujda;oujda;34.677874;-1.929306;505007.0
oukaimden;Oukaimden;31.0;10.0;0.741;;0.5315;9.72;0.0;19.36;0.18;0.0084203957956189;0.5925802139037433;0.9117647058823528;0.3699866310160428;0.8950534759358288;oukaimden;oukaimden;31.6267173;-7.9893473;4790.0
ouledaamer;Oulad Aamer;34.2;13.2;0.7445;;0.5485;1.26;0.0;2.53;0.0;0.0123089017879019;0.0875668449197861;0.2436497326203208;0.3699866310160428;0.2172459893048128;oulad aamer;oulad aamer;32.0735599;-7.1784733;6996.0
ouledaamertizmarine;Oulad Aamer Tizmarine;28.5;14.7;0.5831;;0.4609;0.93;0.0;1.85;0.04;0.0079673830848226;0.25;0.1473930481283422;0.3699866310160428;0.1296791443850267;oulad aamer tizmarine;oulad aamer tizmarine;32.2455861;-8.3749021;4533.0
ouledaarrad;Oulad Aarrad;32.2;13.6;0.8784;;0.6308;0.0;0.0;0.0;0.0;0.0106678323958731;0.0875668449197861;0.0020053475935828;0.3699866310160428;0.0020053475935828;oulad aarrad;oulad aarrad;31.8333373;-7.4164402;6065.0
ouledabbou;Oulad Abbou;26.0;14.6;0.8976;;0.7222;4.83;0.0;9.64;0.07;0.019179888350875;0.3776737967914438;0.7957887700534759;0.3699866310160428;0.7677139037433155;oulad abbou;oulad abbou;33.1135698;-7.9339205;10894.0
ouledabdoune;Oulad Abdoune;29.3;12.5;0.8723;;0.769;3.76;1.68;6.39;0.29;0.0279334335719435;0.6895053475935828;0.6587566844919787;0.8723262032085561;0.6908422459893048;oulad abdoune;oulad abdoune;32.9053419;-6.9245615;15860.0
ouledaissa;Oulad Aissa;88.5;38.6;0.6532;;0.5249;7.619999999999999;0.0;15.02;0.54;0.0735220239973346;0.7934491978609626;0.8810160427807486;0.3699866310160428;0.858957219251337;oulad aissa;oulad aissa;32.9236026;-8.7114925;25367.0
ouledaissa;Oulad Aissa;88.5;38.6;0.6532;;0.5249;7.619999999999999;0.0;15.02;0.54;0.0735220239973346;0.7934491978609626;0.8810160427807486;0.3699866310160428;0.858957219251337;oulad aissa;oulad aissa;32.9236026;-8.7114925;11730.0
ouledaissa;Oulad Aissa;88.5;38.6;0.6532;;0.5249;7.619999999999999;0.0;15.02;0.54;0.0735220239973346;0.7934491978609626;0.8810160427807486;0.3699866310160428;0.858957219251337;oulad aissa;oulad aissa;32.9236026;-8.7114925;4652.0
ouledalimansour;Oulad Ali Mansour;25.1;12.0;0.3203;;0.2511;1.05;0.0;2.1;0.0;0.0082317873907349;0.0875668449197861;0.1831550802139037;0.3699866310160428;0.1564171122994652;oulad ali mansour;oulad ali mansour;35.3599496;-5.237775;4683.0
ouledalitoualaa;Oulad Ali Toualaa;27.6;15.6;0.8723;;0.5821;1.96;0.0;3.92;0.0;0.0096278421259516;0.0875668449197861;0.4268048128342246;0.3699866310160428;0.402072192513369;oulad ali toualaa;oulad ali toualaa;33.4598394;-7.194391;5475.0
ouledaliyoussef;Oulad Ali Youssef;27.5;17.1;0.3722;;0.4535;2.16;0.24;3.82;0.88;0.0057569630873961;0.8449197860962567;0.4141042780748663;0.7737299465240641;0.4481951871657754;oulad ali youssef;oulad ali youssef;33.4145367;-4.0101688;3279.0
ouledamer;Oulad Amer;30.6;14.4;0.8113;;0.5188;2.08;0.0;4.15;0.04;0.0103258694935599;0.25;0.4525401069518716;0.3699866310160428;0.4274732620320856;oulad amer;oulad amer;32.4487619;-7.2139011;5871.0
ouledamghar;Oulad Amghar;25.6;16.1;0.7741;;0.3954;1.23;0.0;2.39;0.15;0.0101213968303211;0.5387700534759359;0.2199197860962566;0.3699866310160428;0.2055481283422459;oulad amghar;oulad amghar;35.2436955;-3.6997252;5755.0
ouledamrane;Oulad Amrane;30.0;13.6;0.7374;;0.539;1.03;0.0;2.05;0.04;0.0212316657647542;0.25;0.1744652406417112;0.3699866310160428;0.1527406417112299;oulad amrane;oulad amrane;32.3708121;-8.533669;12058.0
ouledayad;Ouled Ayad;26.9;15.4;0.9207;;0.6543;11.24;0.0;22.43;0.15;0.0432741714009726;0.5387700534759359;0.9264705882352942;0.3699866310160428;0.9117647058823528;ouled ayad;ouled ayad;32.3030685;-6.923773;24563.0
ouledayyad;Oulad Ayyad;30.6;12.7;0.7966;;0.5802;2.25;0.24;4.32;0.11;0.0171862798842966;0.4699197860962567;0.4732620320855615;0.7737299465240641;0.4669117647058823;oulad ayyad;oulad ayyad;34.0839266;-4.6079255;9763.0
ouledazzouz;Oulad Azzouz;58.2;24.4;0.8926;;0.6873;17.05;13.46;25.44;1.46;0.1585068560036522;0.8917112299465241;0.9371657754010696;0.9672459893048128;0.9512032085561496;oulad azzouz;oulad azzouz;32.8396425;-6.6946193;80966.0
ouledazzouz;Oulad Azzouz;58.2;24.4;0.8926;;0.6873;17.05;13.46;25.44;1.46;0.1585068560036522;0.8917112299465241;0.9371657754010696;0.9672459893048128;0.9512032085561496;oulad azzouz;oulad azzouz;32.8396425;-6.6946193;8983.0
ouledbenhammadi;Ouled Ben Hammadi;29.4;13.5;0.7368;;0.6527;5.42;0.0;10.78;0.15;0.0237576082339026;0.5387700534759359;0.820855614973262;0.3699866310160428;0.794451871657754;ouled ben hammadi;ouled ben hammadi;32.2921711;-6.5935279;13491.0
ouledberhil;Oulad Berhil;28.7;10.8;0.9409;;0.6692;5.85;0.24;11.18;0.95;0.0533409246747386;0.8539438502673797;0.8302139037433155;0.7737299465240641;0.8118315508021391;oulad berhil;oulad berhil;30.6364;-8.477589;30274.0
ouledboualiloued;Oulad Bouali Loued;33.9;13.7;0.7754;;0.5827;1.71;0.0;3.38;0.11;0.0110626761593688;0.4699197860962567;0.3549465240641711;0.3699866310160428;0.3419117647058823;oulad bouali loued;oulad bouali loued;32.1247112;-7.1926768;6289.0
ouledboualinouaja;Oulad Bouali Nouaja;28.4;15.1;0.659;;0.4127;1.27;0.0;2.55;0.0;0.0094833011053862;0.0875668449197861;0.2476604278074866;0.3699866310160428;0.2215909090909091;oulad bouali nouaja;oulad bouali nouaja;32.5930734;-7.0838225;5393.0
ouledboubker;Oulad Boubker;24.8;19.4;0.6608;;0.3032;0.58;0.0;1.15;0.04;0.006500820534696;0.25;0.0668449197860962;0.3699866310160428;0.0574866310160427;oulad boubker;oulad boubker;34.7840102;-3.4143648;3701.0
ouledboughadi;Oulad Boughadi;28.4;15.0;0.7572;;0.5887;1.34;0.0;2.66;0.07;0.0143360014665625;0.3776737967914438;0.2613636363636363;0.3699866310160428;0.2399732620320855;oulad boughadi;oulad boughadi;33.0733097;-6.7115095;8146.0
ouledbourahmoune;Ouled Bourahmoune;28.7;15.0;0.8314;;0.4238;2.49;0.96;4.37;0.07;0.0256824715809438;0.3776737967914438;0.4802807486631016;0.8582887700534759;0.5237299465240641;ouled bourahmoune;ouled bourahmoune;32.2954135;-6.6668126;14583.0
ouledbourima;Oulad Bourima;29.8;14.5;0.4314;;0.5576;0.46;0.0;0.91;0.0;0.0019460156915142;0.0875668449197861;0.0457887700534759;0.3699866310160428;0.0381016042780748;oulad bourima;oulad bourima;34.3538462;-3.7492089;1117.0
ouledboussaken;Oulad Boussaken;27.9;20.4;0.6617;;0.3998;1.48;0.0;2.97;0.0;0.01048627477248;0.0875668449197861;0.2981283422459893;0.3699866310160428;0.2794117647058823;oulad boussaken;oulad boussaken;32.5565292;-8.1379553;5962.0
ouledcebbah;Ouled Cebbah;27.0;17.8;0.7626;;0.6461;3.96;0.0;7.91;0.0;0.0131779106066668;0.0875668449197861;0.7379679144385026;0.3699866310160428;0.7105614973262032;ouled cebbah;ouled cebbah;33.2723866;-7.3080625;7489.0
ouledchbana;Oulad Chbana;35.3;11.2;0.4317;;0.2756;5.72;0.0;11.45;0.0;0.0167456060411095;0.0875668449197861;0.8342245989304813;0.3699866310160428;0.8064839572192514;oulad chbana;oulad chbana;33.048998;-7.38217;9513.0
ouledcherki;Oulad Cherki;33.3;12.1;0.6076;;0.5448;0.94;0.0;1.88;0.0;0.0126420512133513;0.0875668449197861;0.1524064171122994;0.3699866310160428;0.1330213903743315;oulad cherki;oulad cherki;32.2838345;-7.438634;7185.0
ouledchrif;Oulad Chrif;29.3;14.5;0.4941;;0.4515;1.7;0.0;3.39;0.0;0.0138706498881569;0.0875668449197861;0.3576203208556149;0.3699866310160428;0.3365641711229946;oulad chrif;oulad chrif;34.2696671;-4.1599577;7882.0
ouleddahou;Oulad Dahou;25.6;14.3;0.9206;;0.6713;4.62;3.85;6.79;0.37;0.0276461142261855;0.7356283422459893;0.6834893048128342;0.902072192513369;0.7533422459893048;oulad dahou;oulad dahou;30.3637692;-9.3210488;15697.0
ouleddaoud;Oulad Daoud;29.8;14.7;0.511;;0.4439;1.89;0.0;3.76;0.04;0.0190141949858367;0.25;0.4057486631016043;0.3699866310160428;0.3820187165775401;oulad daoud;oulad daoud;34.405851;-4.6938673;10800.0
ouleddaoudzkhanine;Oulad Daoud Zkhanine;20.6;23.0;0.6996;;0.4397;1.39;0.0;2.76;0.07;0.0055207619074479;0.3776737967914438;0.2743983957219251;0.3699866310160428;0.2553475935828877;oulad daoud zkhanine;oulad daoud zkhanine;35.0139272;-2.5089196;3145.0
ouleddlim;Ouled Dlim;31.0;13.2;0.5635;;0.4619;2.86;4.57;2.95;0.07;0.025470948136214;0.3776737967914438;0.2964572192513369;0.90975935828877;0.5808823529411765;ouled dlim;ouled dlim;31.9046665;-8.282614;14463.0
ouledelgarne;Oulad El Garne;35.9;12.5;0.8228;;0.5352;6.35;0.0;12.69;0.04;0.0135886186285172;0.25;0.8506016042780749;0.3699866310160428;0.8288770053475936;oulad el garne;oulad el garne;32.1296608;-7.3388834;7722.0
ouledfares;Oulad Fares;30.5;13.3;0.7035;;0.4401;2.73;0.0;5.41;0.11;0.0212933601028003;0.4699197860962567;0.5939171122994652;0.3699866310160428;0.5668449197860963;oulad fares;oulad fares;32.7895871;-7.2105537;12093.0
ouledfareselhalla;Oulad Fares El Halla;28.1;14.4;0.768;;0.5334;1.4;0.0;2.81;0.0;0.0044208399948529;0.0875668449197861;0.2810828877005347;0.3699866310160428;0.2586898395721925;oulad fares el halla;oulad fares el halla;32.5060738;-7.1263516;2521.0
ouledfennane;Oulad Fennane;29.2;16.0;0.7108;;0.6148;1.76;0.0;3.51;0.0;0.012160835376591;0.0875668449197861;0.3746657754010695;0.3699866310160428;0.3542780748663101;oulad fennane;oulad fennane;32.9858073;-6.5770559;6912.0
ouledfreiha;Oulad Freiha;32.7;12.3;0.6802;;0.4487;1.97;0.24;3.8;0.0;0.0200823883817222;0.0875668449197861;0.4117647058823529;0.7737299465240641;0.4054144385026738;oulad freiha;oulad freiha;32.6109675;-7.6248971;11406.0
ouledfrej;Ouled Frej;28.8;13.0;0.9051;;0.6677;2.78;0.0;5.53;0.07;0.0354548547274608;0.3776737967914438;0.5992647058823529;0.3699866310160428;0.5711898395721925;ouled frej;ouled frej;32.9536463;-8.2194183;20127.0
ouledftata;Oulad Ftata;29.7;16.1;0.8609;;0.6371;1.5;0.0;2.99;0.04;0.0044754835514081;0.25;0.3011363636363636;0.3699866310160428;0.2840909090909091;oulad ftata;oulad ftata;33.1885644;-6.6575864;2552.0
